Sample	Query	Marker	Start_pos	End_pos	Taxonomy	Abundance	iNode	E.value	LWR	EvoDist	Distances	Depth_m
SI072_165m_contig_classified	k147_102295_1_1	NapA	1	168	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__Puniceispirillaceae	0	406	2.5e-62	0.2293976636	0.3497	0.1398,0.2099,0.0	165
SI072_165m_contig_classified	k147_174546_2_1	NapA	1	622	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__OPU3-GD-OMZ; s__OPU3-GD-OMZ sp001901525	8.92897165838674	504	1.8e-78	1	0.0162	0.0001,0.0161,0.0	165
SI072_165m_contig_classified	k147_16179_1_1	NapA	1	205	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__GCF-002020875; f__GCF-002020875; g__Thiopontia	17.7248668556299	843	7.7e-66	0.53480535	0.2928	0.1875,0.1054,0.0	165
SI072_165m_contig_classified	k147_58081_1_1	NapA	1	213	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae	0	840	1.2e-64	0.940255871	0.1344	0.0502,0.0069,0.0773	165
SI072_165m_contig_classified	k147_18121_1_1	NapA	1	186	r__Root; d__Bacteria	0	2173	1e-27	0.7052119771	1.3154	0.5241,0.7913,0.0	165
SI072_165m_contig_classified	k147_106279_1_1	NapA	1	209	r__Root; d__Bacteria	10.7596699094293	2248	2.8e-35	1	0.7658	0.4732,0.1054,0.1872	165
SI072_165m_contig_classified	k147_146227_1_1	NapA	1	284	r__Root; d__Bacteria; p__Proteobacteria	0	2381	3.7e-34	1	1.0433	0.413,0.6303,0.0	165
SI072_165m_contig_classified	k147_125335_1_1	NapA	1	338	r__Root	0	190	5.7e-104	1	1.4809	0.3091,0.7197,0.4521	165
SI072_165m_contig_classified	k147_124211_1_1	NapA	1	193	r__Root; d__Bacteria; p__Chloroflexota; c__UBA11872; o__UBA11872	0	353	3e-75	1	0.7343	0.2338,0.5004,0.0	165
SI072_165m_contig_classified	k147_11974_1_1	NapA	1	274	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__HIMB59; f__GCA-002718135	0	362	3.6e-108	0.4950901947	0.3878	0.1151,0.2727,0.0	165
SI072_165m_contig_classified	k147_7477_1_1	NapA	1	453	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Casp-alpha2; g__JABJGO01	13.0061943960134	550	1.8e-56	1	0.1291	0.0643,0.0647,0.0	165
SI072_165m_contig_classified	k147_73683_1_1	NapA	1	393	r__Root	0	2183	2.9e-61	1	1.8436	0.8361,1.0074,0.0	165
SI072_165m_contig_classified	k147_123259_1_1	NapA	1	290	r__Root; d__Bacteria; p__Proteobacteria	0	2227	3.2e-42	1	1.1267	0.4194,0.7073,0.0	165
SI072_165m_contig_classified	k147_128682_1_1	NapA	1	319	r__Root; d__Bacteria; p__Marinisomatota; c__UBA8477; o__UBA8477; f__UBA8477; g__JABMPR01; s__JABMPR01 sp018673925	0	2466	3.9e-54	1	0.0256	0.0001,0.0256,0.0	165
SI072_165m_contig_classified	k147_2967_2_1	NapA	1	495	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__MedAcidi-G1; g__MedAcidi-G2B	0	152	1.5e-158	0.9264424506	0.2468	0.035,0.2117,0.0	165
SI072_165m_contig_classified	k147_3162_2_1	NapA	1	494	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales	0	157	2.2e-157	0.4072738917	0.5572	0.08,0.2112,0.266	165
SI072_165m_contig_classified	k147_66571_1_1	NapA	1	397	r__Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__JADHTT01; s__JADHTT01 sp018662405	507.411939658275	219	3.2e-77	1	0.036	0.0359,0.0001,0.0	165
SI072_165m_contig_classified	k147_99881_2_1	NapA	1	528	r__Root; d__Bacteria	106.342752601089	534	1.2e-66	1	0.3583	0.0328,0.1054,0.2201	165
SI072_165m_contig_classified	k147_178522_1_1	NapA	1	319	r__Root	0	2268	9e-43	1	1.5346	0.1995,0.5616,0.7735	165
SI072_165m_contig_classified	k147_197196_3_1	NapA	1	533	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales	0	174	4.8e-180	1	0.6576	0.0808,0.2193,0.3575	165
SI072_165m_contig_classified	k147_134515_1_1	NapA	1	221	r__Root	0	350	3.6e-87	1	1.4651	0.3361,0.7446,0.3843	165
SI072_165m_contig_classified	k147_180204_1_1	NapA	1	472	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__UBA8079; s__UBA8079 sp018667335	0	397	5.4e-173	1	2e-04	0.0001,0.0001,0.0	165
SI072_165m_contig_classified	k147_11978_1_1	NapA	1	313	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Casp-alpha2; g__JABJGO01	0	730	1.6e-94	1	0.1921	0.0867,0.1054,0.0	165
SI072_165m_contig_classified	k147_58120_1_1	NapA	1	213	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae	0	840	4.6e-65	0.940255871	0.1344	0.0502,0.0069,0.0773	165
SI072_165m_contig_classified	k147_45447_1_1	NapA	1	201	r__Root; d__Bacteria; p__Desulfobacterota	0	870	4.4e-71	1	0.4817	0.1089,0.2003,0.1725	165
SI072_165m_contig_classified	k147_131519_1_1	NapA	1	263	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615	0	2186	1e-42	1	0.7188	0.0001,0.7187,0.0	165
SI072_165m_contig_classified	k147_209555_66_1	NapA	2	662	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__MedAcidi-G1; g__MedAcidi-G2B	0	2451	2.6e-83	1	0.1822	0.0001,0.1822,0.0	165
SI072_165m_contig_classified	k147_66692_1_1	NapA	1	189	r__Root; d__Bacteria; p__Planctomycetota; c__Brocadiae; o__Brocadiales; f__Scalinduaceae; g__Scalindua	94.1893617202396	216	7.2e-61	1	0.0471	0.047,0.0001,0.0	165
SI072_165m_contig_classified	k147_13483_1_1	NapA	1	168	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__OPU3-GD-OMZ	0	431	7.7e-65	1	0.2421	0.1368,0.1054,0.0	165
SI072_165m_contig_classified	k147_11830_1_1	NapA	1	311	r__Root; d__Bacteria	41.8623813196445	534	1.4e-41	0.8083770144	0.3583	0.0328,0.1054,0.2201	165
SI072_165m_contig_classified	k147_43712_1_1	NapA	1	196	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A; g__JACNJU01	12.6810395361131	826	2e-72	1	0.205	0.0997,0.1054,0.0	165
SI072_165m_contig_classified	k147_178718_1_1	NapA	1	367	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Cycloclasticaceae; g__Cycloclasticus	13.5448705671835	921	2.1e-109	1	0.1711	0.1623,0.0087,0.0	165
SI072_165m_contig_classified	k147_176623_1_1	NapA	7	318	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__UBA2165; g__TMED23	0	2279	2.1e-71	1	0.1618	0.1617,0.0001,0.0	165
SI072_165m_contig_classified	k147_187384_17_1	NapA	1	496	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__MedAcidi-G1; g__MedAcidi-G2B; s__MedAcidi-G2B sp012959995	0	152	1.2e-155	1	2e-04	0.0001,0.0001,0.0	165
SI072_165m_contig_classified	k147_173708_1_1	NapA	1	270	r__Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae	0	231	2.8e-89	1	0.9073	0.2574,0.65,0.0	165
SI072_165m_contig_classified	k147_42506_1_1	NapA	1	217	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A; g__JACNJU01	0	498	2.5e-45	1	0.244	0.0001,0.244,0.0	165
SI072_165m_contig_classified	k147_111555_1_1	NapA	1	227	r__Root; d__Bacteria; p__Proteobacteria	7.29951174472295	2131	2.6e-30	0.5054910606	1.0326	0.1433,0.3934,0.4959	165
SI072_165m_contig_classified	k147_2961_1_1	NapA	1	245	r__Root	0	2187	3.8e-64	1	1.4798	0.4982,0.9816,0.0	165
SI072_165m_contig_classified	k147_213622_1_1	NapA	1	185	r__Root; d__Bacteria; p__Proteobacteria	0	2276	5.3e-26	1	0.7285	0.3487,0.1054,0.2744	165
SI072_165m_contig_classified	k147_111205_1_1	NapA	1	647	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__TCS55; g__UBA2126	25.953972595268	2465	4.4e-82	1	0.1474	0.0157,0.1317,0.0	165
SI072_165m_contig_classified	k147_96453_1_1	NapA	1	316	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	0	187	8.1e-84	1	0.2148	0.1708,0.0439,0.0	165
SI072_165m_contig_classified	k147_185025_1_1	NapA	1	483	r__Root; d__Bacteria; p__Desulfobacterota	0	264	3.4e-172	1	1.1344	0.1034,0.4018,0.6292	165
SI072_165m_contig_classified	k147_34983_1_1	NapA	1	328	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__OPU3-GD-OMZ; s__OPU3-GD-OMZ sp001901525	5.77348141481572	431	1e-133	1	0.0185	0.0001,0.0184,0.0	165
SI072_165m_contig_classified	k147_6714_1_1	NapA	1	473	r__Root; d__Bacteria; p__SAR324; c__SAR324	33.709092437769	2183	8.5e-79	1	0.8666	0.6684,0.1982,0.0	165
SI072_165m_contig_classified	k147_51579_10_1	NapA	3	644	r__Root	14.566937723535	2230	7.7e-82	1	1.9079	0.3186,0.8304,0.7589	165
SI072_165m_contig_classified	k147_8684_1_1	NapA	1	404	r__Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae	0	231	1.3e-120	1	0.8016	0.2483,0.5533,0.0	165
SI072_165m_contig_classified	k147_127474_1_1	NapA	1	179	r__Root	0	2183	7.8e-33	1	1.6686	1.0385,0.6301,0.0	165
SI072_165m_contig_classified	k147_183924_1_1	NapA	1	470	r__Root; d__Bacteria	10.3027837136998	2248	6.4e-80	1	0.7658	0.4732,0.1054,0.1872	165
SI072_165m_contig_classified	k147_34628_1_1	NapA	1	607	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__MedAcidi-G1; g__MedAcidi-G2B	0	2451	7.7e-72	1	0.2238	0.0001,0.2237,0.0	165
SI072_165m_contig_classified	k147_202264_1_1	NapA	33	211	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A	0	529	2.6e-29	0.6641334227	0.3933	0.1242,0.2691,0.0	165
SI072_165m_contig_classified	k147_67286_1_1	NapA	1	236	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae	0	1998	2.5e-34	1	0.3363	0.1312,0.2051,0.0	165
SI072_165m_contig_classified	k147_78214_3_1	NapA	39	437	r__Root; d__Bacteria; p__Proteobacteria	0	2129	6.8e-42	0.5189229181	1.0274	0.5105,0.5169,0.0	165
SI072_165m_contig_classified	k147_32624_1_1	NapA	1	171	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	0	187	8.4e-45	1	0.0878	0.0877,0.0001,0.0	165
SI072_165m_contig_classified	k147_170398_1_1	NapA	4	309	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0	2107	8.3e-41	0.9997635652	0.9434	0.1323,0.8111,0.0	165
SI072_165m_contig_classified	k147_126865_1_1	NapA	1	169	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	0	187	2.7e-45	1	0.1353	0.1352,0.0001,0.0	165
SI072_165m_contig_classified	k147_95780_1_1	NapA	14	276	r__Root; d__Bacteria; p__SAR324; c__SAR324	204.356320581966	2343	1.5e-35	1	0.8039	0.189,0.6149,0.0	165
SI072_165m_contig_classified	k147_195588_1_1	NapA	1	209	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__DUCF01	0	188	3.9e-53	1	0.1539	0.1312,0.0227,0.0	165
SI072_165m_contig_classified	k147_138572_1_1	NapA	1	374	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales	0	2433	3.6e-27	0.8913784035	0.6202	0.0977,0.2477,0.2749	165
SI072_165m_contig_classified	k147_211_1_1	NapA	4	200	r__Root; d__Bacteria; p__Proteobacteria	0	2276	1.8e-32	1	0.7285	0.3487,0.1054,0.2744	165
SI072_165m_contig_classified	k147_78315_1_1	NapA	1	192	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA4582	0	200	3.6e-52	1	2e-04	0.0001,0.0001,0.0	165
SI072_165m_contig_classified	k147_45977_1_1	NapA	1	181	r__Root; d__Bacteria; p__Planctomycetota; c__Brocadiae; o__Brocadiales; f__Scalinduaceae; g__Scalindua	411.304729852714	216	4.6e-54	1	0.0942	0.0941,0.0001,0.0	165
SI072_165m_contig_classified	k147_109509_1_1	NapA	28	301	r__Root; d__Bacteria; p__Proteobacteria	0	2186	7.2e-45	0.9762543068	1.0076	0.7989,0.2087,0.0	165
SI072_165m_contig_classified	k147_141033_1_1	NapA	1	321	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA8366; f__UBA8366	0	2191	2.5e-57	1	0.5177	0.4124,0.1054,0.0	165
SI072_165m_contig_classified	k147_61200_1_1	NapA	3	231	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__Puniceispirillaceae; g__UBA4588	5.05796448733855	2426	4.1e-13	0.419300293	0.2404	0.1978,0.0426,0.0	165
SI072_165m_contig_classified	k147_106468_1_1	NapA	17	218	r__Root; d__Bacteria; p__Proteobacteria	0	2107	9.1e-19	0.9756361815	0.9819	0.165,0.817,0.0	165
SI072_165m_contig_classified	k147_920_1_1	NapA	2	275	r__Root; d__Bacteria; p__Marinisomatota; c__UBA8477; o__UBA8477; f__UBA8477; g__JABMPR01	7.31657553841192	2328	2.6e-52	1	0.1901	0.0847,0.1054,0.0	165
SI072_165m_contig_classified	k147_147050_1_1	NapA	3	172	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	5.41057686874158	2433	8.5e-13	0.5557229222	0.3706	0.0956,0.0001,0.2749	165
SI072_165m_contig_classified	k147_198593_1_1	NapA	2	177	r__Root; d__Bacteria; p__Proteobacteria	6.61208765383923	2163	1.1e-29	0.8346439445	0.1956	0.0001,0.0001,0.1955	165
SI072_165m_contig_classified	k147_70480_1_1	NapA	26	240	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__UBA8079	0	2223	1.5e-25	1	0.3151	0.2098,0.1054,0.0	165
SI072_165m_contig_classified	k147_204206_1_1	NapA	1	174	r__Root; d__Bacteria; p__Proteobacteria	43.5333771048173	2167	2.4e-30	1	0.5835	0.2123,0.1054,0.2658	165
SI072_165m_contig_classified	k147_183324_1_1	NapA	1	271	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales	0	2177	2.9e-39	1	0.71	0.2326,0.4774,0.0	165
SI072_165m_contig_classified	k147_41474_1_1	NapA	1	289	r__Root; d__Bacteria; p__Desulfobacterota	8.19075218018838	870	2.5e-83	1	0.3378	0.0599,0.1054,0.1725	165
SI072_165m_contig_classified	k147_25750_1_1	NapA	1	273	r__Root; d__Bacteria	0	2230	1.1e-33	1	1.3228	0.4585,0.1054,0.7589	165
SI072_165m_contig_classified	k147_162516_1_1	NapA	4	181	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A; g__JABHGV01; s__JABHGV01 sp018671895	7.67716988132252	497	2.4e-22	1	2e-04	0.0001,0.0001,0.0	165
SI072_165m_contig_classified	k147_83681_1_1	NapA	1	305	r__Root; d__Bacteria; p__Desulfobacterota	0	870	3.5e-89	1	0.4284	0.0871,0.1688,0.1725	165
SI072_165m_contig_classified	k147_39951_1_1	NapA	1	227	r__Root; d__Bacteria	0	2187	9.8e-43	1	1.2703	0.4893,0.7811,0.0	165
SI072_165m_contig_classified	k147_70175_1_1	NapA	1	262	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12	0	436	1.6e-85	0.9769308811	0.516	0.0001,0.516,0.0	165
SI072_165m_contig_classified	k147_9465_1_1	NapA	1	302	r__Root; d__Bacteria	0	2173	1.8e-33	1	1.2984	0.4019,0.8966,0.0	165
SI072_165m_contig_classified	k147_110803_1_1	NapA	1	253	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA8366; f__UBA8366	0	2191	1.5e-43	1	0.5177	0.4124,0.1054,0.0	165
SI072_165m_contig_classified	k147_216635_1_1	NapA	1	336	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__GCA-001735895; f__GCA-001735895; g__JACNJF01; s__JACNJF01 sp014382695	0	638	1.5e-58	1	2e-04	0.0001,0.0001,0.0	165
SI072_165m_contig_classified	k147_52847_1_1	NapA	2	256	r__Root	0	2186	2.3e-34	1	1.6135	0.6253,0.9882,0.0	165
SI072_165m_contig_classified	k147_114489_1_1	NapA	16	202	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__UBA1611; g__GCA-2722105	0	131	5.2e-48	0.5351781536	0.1212	0.0437,0.0775,0.0	165
SI072_165m_contig_classified	k147_136308_1_1	NapA	1	222	r__Root; d__Bacteria; p__Proteobacteria	0	401	4e-83	0.3082604815	0.8755	0.0007,0.314,0.5607	165
SI072_165m_contig_classified	k147_118840_1_1	NapA	9	181	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A; g__JABHGV01	13.8502133940526	529	1.4e-13	0.5466973803	0.2707	0.1252,0.1455,0.0	165
SI072_165m_contig_classified	k147_33809_1_1	NapA	1	218	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A; g__JABHGV01; s__JABHGV01 sp018671895	0	396	2.5e-83	1	0.0714	0.0371,0.0343,0.0	165
SI072_165m_contig_classified	k147_194037_1_1	NapA	38	235	r__Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia	0	2371	1.6e-12	0.9899514531	0.7761	0.1594,0.6167,0.0	165
SI072_165m_contig_classified	k147_124121_1_1	NapA	2	170	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales	0	208	2.9e-53	0.8675431758	0.3078	0.048,0.1054,0.1545	165
SI072_165m_contig_classified	k147_48167_1_1	NapA	2	243	r__Root; d__Bacteria; p__Proteobacteria	0	2103	4.7e-47	1	1.1372	0.7966,0.3406,0.0	165
SI072_165m_contig_classified	k147_172211_1_1	NapA	1	308	r__Root; d__Bacteria; p__Planctomycetota; c__Brocadiae; o__Brocadiales; f__Scalinduaceae; g__Scalindua	0	222	7.9e-102	1	0.1765	0.1165,0.06,0.0	165
SI072_165m_contig_classified	k147_173814_1_1	NapA	49	297	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0	2433	2.5e-09	0.6853574976	0.7494	0.0793,0.3953,0.2749	165
SI072_165m_contig_classified	k147_123134_1_1	NapA	1	205	r__Root; d__Bacteria	0	211	1.3e-70	1	1.2913	0.2392,0.5623,0.4897	165
SI072_165m_contig_classified	k147_148192_1_1	NapA	6	188	r__Root; d__Bacteria; p__Desulfobacterota	0	2142	2.7e-36	0.9897828769	1.1126	0.3958,0.7169,0.0	165
SI072_165m_contig_classified	k147_58965_1_1	NapA	1	278	r__Root; d__Bacteria; p__SAR324; c__SAR324	271.353626496339	2368	1.3e-36	0.916550452	0.7419	0.174,0.5679,0.0	165
SI072_165m_contig_classified	k147_45275_1_1	NapA	1	226	r__Root; d__Bacteria	0	871	6.1e-68	0.6848853339	0.3701	0.039,0.0434,0.2877	165
SI072_165m_contig_classified	k147_113623_1_1	NapA	1	214	r__Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales	0	2373	1.3e-40	1	0.6151	0.5097,0.1054,0.0	165
SI072_165m_contig_classified	k147_127422_1_1	NapA	1	201	r__Root; d__Bacteria; p__Actinobacteriota	0	2451	1.1e-38	0.366908564	1.0104	0.2399,0.7705,0.0	165
SI072_165m_contig_classified	k147_97436_1_1	NapA	1	172	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__S15-B10; g__GCA-002707905	0	178	1.4e-63	0.5904286933	0.2213	0.116,0.1054,0.0	165
SI072_165m_contig_classified	k147_111907_1_1	NapA	1	178	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Salibacteraceae; g__SHAN690; s__SHAN690 sp009937235	0	185	2.1e-58	1	2e-04	0.0001,0.0001,0.0	165
SI072_165m_contig_classified	k147_56207_1_1	NapA	4	226	r__Root	0	2186	8.8e-47	1	1.4985	0.4835,1.0151,0.0	165
SI072_165m_contig_classified	k147_204844_1_1	NapA	1	177	r__Root; d__Bacteria; p__Planctomycetota; c__Brocadiae; o__Brocadiales; f__Scalinduaceae; g__Scalindua	82.9163263076923	216	2.5e-68	1	0.2362	0.1716,0.0646,0.0	165
SI072_165m_contig_classified	k147_86035_1_1	NapA	1	183	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0	505	1.3e-60	0.8356975727	0.5011	0.0242,0.2619,0.215	165
SI072_165m_contig_classified	k147_212923_4_1	NapA	2	717	r__Root; d__Bacteria; p__Proteobacteria	0	85	7.1e-132	0.7441765114	1.0763	0.0573,0.3245,0.6945	165
SI072_165m_contig_classified	k147_122415_1_1	NapA	124	671	r__Root; d__Bacteria; p__Planctomycetota; c__Brocadiae; o__Brocadiales; f__Scalinduaceae; g__Scalindua	329.140066409755	216	2e-194	1	0.0824	0.0605,0.0218,0.0	165
SI072_165m_contig_classified	k147_141432_1_1	NapA	65	481	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0	374	1.2e-140	0.7117137651	0.4769	0.0553,0.2047,0.2169	165
SI072_165m_contig_classified	k147_125061_1_1	NapA	8	959	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__UBA2165	10.6027580565834	500	3e-185	0.501770719	0.4184	0.1308,0.2876,0.0	165
SI072_165m_contig_classified	k147_83626_1_1	NapA	3	894	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__GCF-002020875; f__GCF-002020875; g__Thiopontia; s__Thiopontia autotrophica	56.1467852957524	531	9.1e-106	1	0.0849	0.0095,0.0754,0.0	165
SI072_165m_contig_classified	k147_27848_1_1	NapA	1	224	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	39.0998719030153	707	2e-78	0.3137764175	0.2455	0.0134,0.0579,0.1742	165
SI072_165m_contig_classified	k147_54497_17_1	NapA	1	850	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__GCF-002020875; f__GCF-002020875; g__Thiopontia; s__Thiopontia sp018658305	4083.64242853971	843	1.3e-239	1	2e-04	0.0001,0.0001,0.0	165
SI072_165m_contig_classified	k147_155848_1_1	NapA	1	285	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Photobacterium	52.7412591700797	1998	7e-67	1	0.2344	0.129,0.1054,0.0	165
SI072_165m_contig_classified	k147_67768_1_1	NapA	1	630	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__OPU3-GD-OMZ; s__OPU3-GD-OMZ sp001901525	42.4579990394305	2164	3.4e-111	1	0.097	0.0001,0.097,0.0	165
SI072_165m_contig_classified	k147_76515_1_1	NapA	1	584	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324	42.3569882222225	2183	1.8e-106	1	0.637	0.3467,0.2903,0.0	165
SI072_165m_contig_classified	k147_179245_3_1	NapA	1	738	r__Root; d__Bacteria	31.047709474568	2248	1e-149	1	0.7998	0.2344,0.3781,0.1872	165
SI072_165m_contig_classified	k147_55500_1_1	NapA	5	208	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__TCS55	15.9325881351164	2324	2.7e-49	1	0.3631	0.1151,0.248,0.0	165
SI072_165m_contig_classified	k147_23101_18_1	NapA	1	745	r__Root; d__Bacteria; p__Marinisomatota; c__UBA8477; o__UBA8477; f__UBA8477; g__JABMPR01	8.06975243207197	2328	7.4e-155	1	0.2047	0.0644,0.1403,0.0	165
SI072_165m_contig_classified	k147_168987_19_1	NapA	93	685	r__Root; d__Bacteria; p__Marinisomatota	19.0593755254503	2408	9.2e-34	1	1.002	0.2715,0.7305,0.0	165
SI072_165m_contig_classified	k147_75120_1_1	NapA	7	201	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__MedAcidi-G1; g__MedAcidi-G2B; s__MedAcidi-G2B sp012959995	0	2451	2.7e-42	1	0.0841	0.0001,0.084,0.0	165
SI072_165m_contig_classified	k147_58231_4_1	NapA	37	843	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__TCS55; g__UBA2126	40.7824369485955	2465	2e-121	1	0.2284	0.0075,0.221,0.0	165
SI072_165m_contig_classified	k147_216496_1_1	NapA	43	529	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	0	187	2.2e-159	1	0.1091	0.109,0.0001,0.0	165
SI072_165m_contig_classified	k147_29103_1_1	NapA	164	893	r__Root; d__Bacteria; p__Planctomycetota; c__Brocadiae; o__Brocadiales; f__Scalinduaceae; g__Scalindua	299.200664371825	216	3.5e-248	1	0.0706	0.0402,0.0304,0.0	165
SI072_165m_contig_classified	k147_171206_4_1	NapA	2	710	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7	10.6238535992121	435	1.2e-257	1	0.2075	0.1021,0.1054,0.0	165
SI072_165m_contig_classified	k147_41625_1_1	NapA	1	389	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A; g__JACNJU01	12.5847278434337	498	1.3e-127	0.641688608	0.1613	0.0559,0.1054,0.0	165
