Sample	Query	Marker	Start_pos	End_pos	Taxonomy	Abundance	iNode	E.value	LWR	EvoDist	Distances	Depth_m
SI072_200m_contig	k147_411800_1	NapA	1	276	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__UBA8079	0.300866817562637	2223	4.7e-27	1	0.221	0.2164,0.0046,0.0	200
SI072_200m_contig	k147_163229_1	NapA	1	279	r__Root; d__Bacteria	0.235994006305498	2372	8e-46	1	1.3333	0.4697,0.3487,0.5148	200
SI072_200m_contig	k147_353804_2	NapA	1	607	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	0.679583021676352	187	2.5e-180	1	0.1584	0.1233,0.0351,0.0	200
SI072_200m_contig	k147_31132_1	NapA	1	395	r__Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales; f__Desulfatiglandaceae	0.375051234071585	234	4.9e-144	1	0.5071	0.1495,0.3576,0.0	200
SI072_200m_contig	k147_254774_1	NapA	1	245	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7	2.38030572657289	435	2.3e-84	1	0.1911	0.1455,0.0455,0.0	200
SI072_200m_contig	k147_347814_1	NapA	1	226	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__OPU3-GD-OMZ; s__OPU3-GD-OMZ sp001901525	0.249718057241089	504	4e-77	1	2e-04	0.0001,0.0001,0.0	200
SI072_200m_contig	k147_194562_1	NapA	1	551	r__Root	5.80209953468404	1992	2.1e-187	1	1.9152	0.5802,0.7372,0.5978	200
SI072_200m_contig	k147_379178_1	NapA	1	192	r__Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfacyla	0.195959308807244	2173	6.3e-43	1	0.2473	0.0988,0.1485,0.0	200
SI072_200m_contig	k147_322290_1	NapA	1	638	r__Root	0.309603422065363	2186	1.7e-111	1	1.3984	0.3848,1.0137,0.0	200
SI072_200m_contig	k147_414769_1	NapA	2	578	r__Root; d__Bacteria	1.14550484462279	2248	7.6e-116	1	0.8517	0.4355,0.229,0.1872	200
SI072_200m_contig	k147_6589_1	NapA	2	275	r__Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfobacteraceae	0.239426646397214	2351	5.7e-48	0.7905878337	0.5076	0.2426,0.265,0.0	200
SI072_200m_contig	k147_416639_1	NapA	1	620	r__Root; d__Bacteria; p__Planctomycetota; c__Brocadiae; o__Brocadiales; f__Scalinduaceae; g__Scalindua	1.69263402969735	222	1.6e-203	1	0.1666	0.071,0.0955,0.0	200
SI072_200m_contig	k147_14544_2	NapA	1	821	r__Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__ETH-SRB1; g__Desulfaltia	0.46343661352954	455	9.8e-108	1	0.2024	0.1207,0.0817,0.0	200
SI072_200m_contig	k147_395804_1	NapA	1	303	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	0.155215294104747	1995	1.6e-67	1	0.4234	0.1464,0.277,0.0	200
SI072_200m_contig	k147_281308_1	NapA	1	226	r__Root; d__Bacteria	0.215405652429336	2372	1.5e-30	1	1.0564	0.4363,0.1054,0.5148	200
SI072_200m_contig	k147_324953_1	NapA	33	357	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.428146388990616	91	1.4e-89	1	0.2505	0.1451,0.1054,0.0	200
SI072_200m_contig	k147_26608_23	NapA	1	542	r__Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae	0.952730341162289	231	6.2e-179	1	0.7841	0.2455,0.5386,0.0	200
SI072_200m_contig	k147_376407_2	NapA	1	349	r__Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__ETH-SRB1; g__Desulfaltia	0.296465659169698	455	1.9e-58	1	0.2245	0.046,0.1784,0.0	200
SI072_200m_contig	k147_150902_1	NapA	2	203	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Photobacterium	0.231676030116938	1998	1.1e-49	1	0.2344	0.129,0.1054,0.0	200
SI072_200m_contig	k147_287161_1	NapA	1	284	r__Root; d__Bacteria; p__Proteobacteria	0.358325593247531	2186	3e-60	1	1.0595	0.3984,0.6611,0.0	200
SI072_200m_contig	k147_342831_2	NapA	34	524	r__Root	0.644986067845556	2230	5.9e-59	1	1.9111	0.2608,0.8914,0.7589	200
SI072_200m_contig	k147_406491_1	NapA	1	181	r__Root	0.103934219035886	2372	4.6e-28	1	1.6843	0.4913,0.6782,0.5148	200
SI072_200m_contig	k147_63119_8	NapA	98	729	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.93738343336287	91	4.9e-136	1	0.2505	0.1451,0.1054,0.0	200
SI072_200m_contig	k147_40145_1	NapA	1	330	r__Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae	0.242276963616228	231	1e-114	1	0.8755	0.2273,0.6482,0.0	200
SI072_200m_contig	k147_6091_29	NapA	1	539	r__Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales; f__Desulfatiglandaceae	1.97265704199292	256	5.1e-189	1	0.3396	0.1166,0.223,0.0	200
SI072_200m_contig	k147_239615_1	NapA	1	715	r__Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__ETH-SRB1	0.490035306499792	455	2.4e-82	0.9789832017	0.5103	0.1164,0.3939,0.0	200
SI072_200m_contig	k147_280737_1	NapA	1	413	r__Root	0.159424522419452	2183	1.5e-89	1	1.4413	0.9484,0.4928,0.0	200
SI072_200m_contig	k147_210194_1	NapA	20	628	r__Root	0.303300076688918	2300	1.6e-63	1	1.7907	0.7155,0.8251,0.2501	200
SI072_200m_contig	k147_327661_1	NapA	6	426	r__Root; d__Bacteria; p__Desulfobacterota	0.278253125266898	2367	2.6e-50	1	0.9672	0.3058,0.6614,0.0	200
SI072_200m_contig	k147_357710_1	NapA	1	410	r__Root	0.195003409739891	137	1.4e-83	1	1.6366	0.2655,0.3815,0.9896	200
SI072_200m_contig	k147_302687_1	NapA	1	231	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA11654; f__UBA11654	0.173054974011592	195	1.1e-68	1	0.3542	0.225,0.1292,0.0	200
SI072_200m_contig	k147_420665_3	NapA	1	535	r__Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales; f__Desulfatiglandaceae; g__NaphS2	0.452883735910074	238	1.9e-178	1	0.0639	0.0142,0.0498,0.0	200
SI072_200m_contig	k147_356667_1	NapA	4	299	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A; g__JABHGV01; s__JABHGV01 sp018671895	0.232057076219104	529	1.8e-35	1	0.0454	0.0001,0.0453,0.0	200
SI072_200m_contig	k147_107114_2	NapA	1	591	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324	1.70802370514422	2183	2e-94	1	0.7091	0.5164,0.1927,0.0	200
SI072_200m_contig	k147_46755_3	NapA	35	763	r__Root	1.85001896221143	2230	7.1e-88	1	2.0634	0.2914,1.0131,0.7589	200
SI072_200m_contig	k147_294609_1	NapA	3	93	r__Root; d__Bacteria; p__Desulfobacterota; c__Desulfobulbia	1.65106141037593	263	2e-22	0.1133455553	0.8586	0.2825,0.5762,0.0	200
SI072_200m_contig	k147_176814_2	NapA	2	79	r__Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__ETH-SRB1	0.734847408027164	262	7.9e-25	0.1172756952	0.3716	0.0001,0.3716,0.0	200
SI072_200m_contig	k147_31592_41	NapA	2	79	r__Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__ETH-SRB1	2.52787508361344	262	7.8e-23	0.1308950794	0.3411	0.0001,0.3411,0.0	200
SI072_200m_contig	k147_16501_4	NapA	1	83	r__Root; d__Bacteria; p__Omnitrophota; c__Koll11	0.279941869724634	229	2.2e-28	0.1438754146	0.8746	0.6042,0.2703,0.0	200
SI072_200m_contig	k147_319140_2	NapA	1	110	r__Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales	0.190663111271913	455	6.7e-16	0.144708256	0.5505	0.0719,0.4786,0.0	200
SI072_200m_contig	k147_419553_3	NapA	1	105	r__Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Dehalococcoidales	0.177472581561277	258	5.1e-39	0.3644511068	0.7091	0.2862,0.4229,0.0	200
SI072_200m_contig	k147_239615_2	NapA	1	109	r__Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales	0.192396412283476	455	3.7e-14	0.1446427435	0.7243	0.0719,0.6523,0.0	200
SI072_200m_contig	k147_7680_1	NapA	37	292	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.338231135749489	2425	9.3e-08	0.4349735195	0.8053	0.1935,0.6118,0.0	200
SI072_200m_contig	k147_377847_1	NapA	1	201	r__Root	0.269078453884573	2450	4.1e-19	0.7614516643	4.6233	0.078,0.1054,4.44	200
SI072_200m_contig	k147_40104_1	NapA	4	245	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__TCS55	0.662529091681633	2465	2.2e-21	0.3072530869	0.3337	0.0031,0.3307,0.0	200
SI072_200m_contig	k147_128525_1	NapA	1	275	r__Root; d__Bacteria	0.301261286137826	2300	3e-19	1	1.2817	0.5205,0.5112,0.2501	200
SI072_200m_contig	k147_285407_1	NapA	1	191	r__Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__UBA11574; g__Desulfatibia_A	0.0984926368874104	868	2.4e-64	0.8481324003	0.1926	0.156,0.0366,0.0	200
SI072_200m_contig	k147_371233_1	NapA	1	211	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.208779076673138	2279	1.8e-32	1	0.947	0.4245,0.5225,0.0	200
SI072_200m_contig	k147_102796_1	NapA	1	320	r__Root; d__Bacteria; p__Proteobacteria	0.251072864409281	2131	4.7e-28	0.5054122937	1.1407	0.1614,0.4834,0.4959	200
SI072_200m_contig	k147_333239_1	NapA	2	217	r__Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae	0.693533406285544	219	4.1e-49	1	0.387	0.3054,0.0816,0.0	200
SI072_200m_contig	k147_326718_1	NapA	1	200	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	0.3056965217393	187	2.5e-54	1	2e-04	0.0001,0.0001,0.0	200
SI072_200m_contig	k147_408276_1	NapA	5	325	r__Root	0.354535611011259	2445	4.2e-26	1	1.9188	0.5952,0.5945,0.7291	200
SI072_200m_contig	k147_75736_1	NapA	1	185	r__Root; d__Bacteria; p__Proteobacteria	0.406747970713414	2279	4.4e-28	0.775251617	1.126	0.5057,0.6203,0.0	200
SI072_200m_contig	k147_328370_1	NapA	2	238	r__Root	0.237127230825572	2445	7.8e-15	1	2.4905	0.6995,1.0618,0.7291	200
SI072_200m_contig	k147_34045_1	NapA	1	168	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A	0.248983592366851	529	9e-25	1	0.3877	0.0847,0.3029,0.0	200
SI072_200m_contig	k147_417783_1	NapA	1	364	r__Root; d__Bacteria	0.230039188599808	2280	1.4e-63	0.9946159823	1.214	0.1103,0.6393,0.4644	200
SI072_200m_contig	k147_170144_2	NapA	1	313	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__MedAcidi-G1; g__MedAcidi-G2B; s__MedAcidi-G2B sp012959995	0.317971708630622	272	3.3e-50	1	2e-04	0.0001,0.0001,0.0	200
SI072_200m_contig	k147_437335_1	NapA	2	338	r__Root; d__Bacteria; p__SAR324; c__SAR324	1.92769273547591	2417	3e-27	1	0.7949	0.2812,0.5137,0.0	200
SI072_200m_contig	k147_425558_1	NapA	1	476	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__TCS55; g__UBA2126	1.18779430867462	2465	3e-39	0.7558451782	0.197	0.0001,0.1969,0.0	200
SI072_200m_contig	k147_102565_1	NapA	43	547	r__Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfobacula	0.458309203112023	2284	4.8e-69	1	0.096	0.0438,0.0522,0.0	200
SI072_200m_contig	k147_409504_1	NapA	1	290	r__Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales	0.345102400493303	2314	4.5e-40	1	0.7079	0.6025,0.1054,0.0	200
SI072_200m_contig	k147_290549_1	NapA	1	251	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.341058949679783	2240	3.4e-28	1	0.7091	0.6038,0.1054,0.0	200
SI072_200m_contig	k147_456487_1	NapA	1	245	r__Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales; f__Desulfatiglandaceae; g__NaphS2	0.334564673573343	2293	2.9e-43	1	0.1982	0.0725,0.1256,0.0	200
SI072_200m_contig	k147_287994_1	NapA	1	171	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__UBA1611; g__GCA-2722105; s__GCA-2722105 sp015658495	0.220024487081817	134	6.8e-32	0.4353440634	2e-04	0.0001,0.0001,0.0	200
SI072_200m_contig	k147_358892_1	NapA	1	167	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales	0.253456351511165	410	2.4e-62	0.875215557	0.5586	0.0602,0.192,0.3064	200
SI072_200m_contig	k147_369464_1	NapA	1	167	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.253456351511165	91	1.6e-30	1	0.2505	0.1451,0.1054,0.0	200
SI072_200m_contig	k147_449516_1	NapA	1	185	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324	1.47594883654818	2343	2.9e-23	1	0.5639	0.1738,0.3901,0.0	200
SI072_200m_contig	k147_365934_1	NapA	2	229	r__Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__SM1A02	0.368062701759692	109	1.7e-24	1	0.514	0.2094,0.3046,0.0	200
SI072_200m_contig	k147_456197_1	NapA	1	221	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA9926	0.239136783629179	206	1.6e-46	0.3123008323	0.2199	0.0001,0.2198,0.0	200
SI072_200m_contig	k147_67195_1	NapA	1	294	r__Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales	0.398561306048631	235	3.7e-94	1	0.7382	0.2764,0.4619,0.0	200
SI072_200m_contig	k147_204239_3	NapA	1	189	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Casp-alpha2; g__Casp-alpha2	0.22277479317034	393	3.5e-54	0.9346720299	0.1873	0.1516,0.0358,0.0	200
SI072_200m_contig	k147_301181_1	NapA	1	460	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__GCA-001735895; f__GCA-001735895; g__JACNJF01	0.484584841735917	503	7.7e-47	0.9111305169	0.1902	0.0849,0.1054,0.0	200
SI072_200m_contig	k147_327884_1	NapA	1	233	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.208601844859324	1609	4.3e-68	0.2429332546	0.7639	0.0548,0.2725,0.4366	200
SI072_200m_contig	k147_64324_1	NapA	1	280	r__Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales	0.525337721483249	2270	2.6e-43	1	0.6869	0.224,0.4629,0.0	200
SI072_200m_contig	k147_31592_42	NapA	1	495	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__MedAcidi-G1; g__MedAcidi-G2B	1.82052519149955	152	7.8e-156	0.7359111959	0.2428	0.0395,0.2033,0.0	200
SI072_200m_contig	k147_14125_119	NapA	1	516	r__Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales	0.923320843819044	231	5.1e-163	1	0.6384	0.2093,0.4291,0.0	200
SI072_200m_contig	k147_41217_1	NapA	1	414	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.35131018253636	376	2e-147	0.664569398	0.6899	0.0001,0.2178,0.472	200
SI072_200m_contig	k147_351222_2	NapA	1	303	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Shewanellaceae; g__Shewanella; s__Shewanella putrefaciens	0.239792312093074	736	3.4e-68	0.3867682561	0.0992	0.0309,0.0683,0.0	200
SI072_200m_contig	k147_351604_45	NapA	1	491	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__TCS55; g__TCS55	0.716924300514306	2038	1.5e-68	1	0.219	0.0001,0.2189,0.0	200
SI072_200m_contig	k147_55262_2	NapA	1	560	r__Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria	0.26826515002489	2209	2e-83	1	0.8537	0.2472,0.3695,0.2369	200
SI072_200m_contig	k147_346919_1	NapA	7	417	r__Root; d__Bacteria	0.213773791426084	2307	9e-63	1	1.3234	0.5266,0.3043,0.4925	200
SI072_200m_contig	k147_294609_2	NapA	1	494	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales	0.725365505988103	157	1.2e-154	0.5528652231	0.5476	0.083,0.1986,0.266	200
SI072_200m_contig	k147_347215_1	NapA	1	385	r__Root; d__Bacteria	0.511727935952595	350	1.5e-133	1	1.3478	0.3417,0.6218,0.3843	200
SI072_200m_contig	k147_23853_1	NapA	1	210	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A; g__JABHGV01; s__JABHGV01 sp018671895	0.189458289083781	392	2.2e-56	1	2e-04	0.0001,0.0001,0.0	200
SI072_200m_contig	k147_232519_1	NapA	1	625	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Casp-alpha2; g__JABJGO01	0.473307467917815	730	5e-172	1	0.1921	0.0867,0.1054,0.0	200
SI072_200m_contig	k147_108025_2	NapA	1	316	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA8366; f__UBA8366	0.296720719960495	2191	3.2e-50	1	0.5177	0.4124,0.1054,0.0	200
SI072_200m_contig	k147_152397_2	NapA	2	742	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales	0.289273265382122	2430	8.1e-44	0.5832195009	0.6625	0.0521,0.4616,0.1488	200
SI072_200m_contig	k147_76517_3	NapA	1	403	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.522558156819316	61	3.6e-72	1	0.5748	0.2328,0.342,0.0	200
SI072_200m_contig	k147_16501_3	NapA	1	518	r__Root; d__Bacteria; p__Actinobacteriota; c__Humimicrobiia	0.484801064563585	226	2.5e-194	1	0.9046	0.2122,0.4182,0.2743	200
SI072_200m_contig	k147_245570_1	NapA	1	380	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__UBA8079; s__UBA8079 sp018667335	0.450552111588308	397	1.1e-129	1	2e-04	0.0001,0.0001,0.0	200
SI072_200m_contig	k147_296172_1	NapA	1	313	r__Root	0.42071774926028	2001	3e-31	1	1.7934	0.6504,0.7721,0.3709	200
SI072_200m_contig	k147_310041_5	NapA	1	312	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__UBA8079	0.441844556164103	2186	5.5e-49	1	0.2369	0.0689,0.168,0.0	200
SI072_200m_contig	k147_359641_1	NapA	1	353	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	0.57628596730919	187	8e-83	1	0.0408	0.0205,0.0202,0.0	200
SI072_200m_contig	k147_176883_1	NapA	1	199	r__Root; d__Bacteria; p__Planctomycetota; c__Brocadiae; o__Brocadiales; f__Scalinduaceae; g__Scalindua	3.06872277592144	216	1.1e-49	1	0.0415	0.0001,0.0414,0.0	200
SI072_200m_contig	k147_375831_2	NapA	2	520	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__MedAcidi-G1; g__MedAcidi-G2B; s__MedAcidi-G2B sp012959995	0.391918617614487	525	4.8e-70	1	0.1002	0.0848,0.0155,0.0	200
SI072_200m_contig	k147_34695_7	NapA	1	499	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615	0.492831794605044	2223	8.4e-61	1	0.5533	0.2217,0.3316,0.0	200
SI072_200m_contig	k147_209917_1	NapA	1	445	r__Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales; f__Desulfatiglandaceae; g__NaphS2	0.284712179612318	2357	1.2e-67	1	0.2174	0.0303,0.1871,0.0	200
SI072_200m_contig	k147_353191_1	NapA	1	467	r__Root; d__Bacteria	0.355985780605057	190	3e-142	1	1.2627	0.354,0.4565,0.4521	200
SI072_200m_contig	k147_43357_3	NapA	1	207	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter	0.429603100077419	368	1.2e-51	0.3091002849	0.2315	0.1138,0.1177,0.0	200
SI072_200m_contig	k147_322279_1	NapA	3	413	r__Root; d__Bacteria	0.186538188191511	536	2.3e-53	1	0.951	0.1915,0.173,0.5864	200
SI072_200m_contig	k147_270196_1	NapA	1	452	r__Root	0.358177279674167	2001	8.2e-58	1	1.6502	0.6972,0.5821,0.3709	200
SI072_200m_contig	k147_4318_3	NapA	1	430	r__Root; d__Bacteria; p__SAR324	1.71316630066286	2183	1.5e-58	1	1.1589	0.8075,0.3514,0.0	200
SI072_200m_contig	k147_273176_1	NapA	1	375	r__Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales; f__Desulfatiglandaceae; g__NaphS2	0.394003291112437	241	1.4e-132	1	0.1248	0.0797,0.0451,0.0	200
SI072_200m_contig	k147_179744_1	NapA	40	497	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.436644339934129	2298	5.1e-34	1	0.8317	0.2098,0.6219,0.0	200
SI072_200m_contig	k147_455626_3	NapA	1	387	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales	0.457715173856335	2428	1.8e-24	0.4383118332	0.5322	0.164,0.3682,0.0	200
SI072_200m_contig	k147_383945_1	NapA	1	271	r__Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales	0.465134183542468	102	2.2e-27	0.4318967181	0.6367	0.0281,0.3164,0.2922	200
SI072_200m_contig	k147_235633_3	NapA	1	320	r__Root; d__Bacteria; p__Planctomycetota; c__Brocadiae; o__Brocadiales; f__Scalinduaceae; g__Scalindua	0.454186061534546	222	3.5e-100	1	0.2426	0.1505,0.0921,0.0	200
SI072_200m_contig	k147_265388_1	NapA	12	395	r__Root; d__Bacteria	0.236332834742404	536	3.8e-48	0.9967159815	1.1622	0.1554,0.4204,0.5864	200
SI072_200m_contig	k147_138897_1	NapA	1	416	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.355264358413132	2319	1.9e-59	0.4217834983	0.689	0.1125,0.5765,0.0	200
SI072_200m_contig	k147_211190_1	NapA	1	222	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	0.545886645963036	187	7.5e-36	1	0.0865	0.0001,0.0865,0.0	200
SI072_200m_contig	k147_296778_1	NapA	1	464	r__Root; d__Bacteria; p__Desulfobacterota	0.404561153666567	870	5.2e-144	1	0.4459	0.099,0.1744,0.1725	200
SI072_200m_contig	k147_214405_2	NapA	1	280	r__Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales	0.408596005598082	2270	1.1e-43	1	0.6869	0.224,0.4629,0.0	200
SI072_200m_contig	k147_235875_1	NapA	1	491	r__Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales; f__Desulfatiglandaceae	0.28199022486896	2353	5.8e-77	1	0.3678	0.0001,0.3677,0.0	200
SI072_200m_contig	k147_256041_4	NapA	1	486	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.371799592069596	1998	4.4e-83	1	0.5396	0.1275,0.4121,0.0	200
SI072_200m_contig	k147_104671_2	NapA	7	489	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales	0.315446692226295	2298	8.9e-33	1	0.5302	0.1734,0.3568,0.0	200
SI072_200m_contig	k147_365094_1	NapA	1	483	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales	0.383821125515014	2384	3.3e-44	1	0.5797	0.2055,0.3742,0.0	200
SI072_200m_contig	k147_5903_1	NapA	1	219	r__Root; d__Bacteria; p__Planctomycetota; c__Brocadiae; o__Brocadiales; f__Scalinduaceae; g__Scalindua	1.0261141988452	216	6.2e-56	1	0.0347	0.0001,0.0346,0.0	200
SI072_200m_contig	k147_81332_1	NapA	1	474	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7	2.1789689180579	435	1.8e-171	1	0.2075	0.1021,0.1054,0.0	200
SI072_200m_contig	k147_234680_1	NapA	1	426	r__Root; d__Bacteria	0.263106204832103	536	4.7e-52	1	1.0104	0.1861,0.2379,0.5864	200
SI072_200m_contig	k147_59852_3	NapA	1	295	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A; g__JABHGV01; s__JABHGV01 sp018671895	0.301883259513862	396	3.7e-102	1	0.0686	0.0001,0.0685,0.0	200
SI072_200m_contig	k147_330571_4	NapA	22	387	r__Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales; f__Desulfatiglandaceae	0.38787821949475	2205	3.3e-55	1	0.3785	0.2731,0.1054,0.0	200
SI072_200m_contig	k147_215850_2	NapA	38	444	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.477650815217656	2298	9.4e-32	1	0.8936	0.1723,0.7213,0.0	200
SI072_200m_contig	k147_321460_1	NapA	2	302	r__Root; d__Bacteria; p__Planctomycetota; c__Brocadiae; o__Brocadiales; f__Scalinduaceae; g__Scalindua	2.66194229389642	216	9.5e-91	1	0.05	0.0193,0.0307,0.0	200
